event_type,event_payload
player_rolls_dice,"{""gameId"": 278, ""playerId"": 14, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 278, ""playerId"": 2, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 278, ""playerId"": 14, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 278, ""playerId"": 2, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 278, ""playerId"": 14, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 278, ""playerId"": 2, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 278, ""playerId"": 14, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 278, ""playerId"": 2, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 278, ""playerId"": 14, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 278, ""playerId"": 2, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 278, ""playerId"": 14, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 278, ""playerId"": 2, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 278, ""playerId"": 14, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 278, ""playerId"": 2, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 278, ""playerId"": 14, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 278, ""playerId"": 2, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 278, ""playerId"": 14, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 278, ""playerId"": 2, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 278, ""playerId"": 14, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 278, ""playerId"": 2, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 278, ""playerId"": 14, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 278, ""playerId"": 2, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 278, ""playerId"": 14, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 278, ""playerId"": 2, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 278, ""playerId"": 14, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 278, ""playerId"": 2, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 278, ""playerId"": 14, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 278, ""playerId"": 2, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 278, ""playerId"": 14, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 278, ""playerId"": 2, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 278, ""playerId"": 14, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 278, ""playerId"": 2, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 278, ""playerId"": 14, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 278, ""playerId"": 2, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 278, ""playerId"": 14, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 278, ""playerId"": 2, ""roll"": 5}"
game_started,"{""gameId"": 279}"
player_joins_game,"{""gameId"": 279, ""playerId"": 4}"
player_joins_game,"{""gameId"": 279, ""playerId"": 19}"
player_rolls_dice,"{""gameId"": 279, ""playerId"": 4, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 279, ""playerId"": 19, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 279, ""playerId"": 4, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 279, ""playerId"": 19, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 279, ""playerId"": 4, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 279, ""playerId"": 19, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 279, ""playerId"": 4, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 279, ""playerId"": 19, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 279, ""playerId"": 4, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 279, ""playerId"": 19, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 279, ""playerId"": 4, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 279, ""playerId"": 19, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 279, ""playerId"": 4, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 279, ""playerId"": 19, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 279, ""playerId"": 4, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 279, ""playerId"": 19, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 279, ""playerId"": 4, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 279, ""playerId"": 19, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 279, ""playerId"": 4, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 279, ""playerId"": 19, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 279, ""playerId"": 4, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 279, ""playerId"": 19, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 279, ""playerId"": 4, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 279, ""playerId"": 19, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 279, ""playerId"": 4, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 279, ""playerId"": 19, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 279, ""playerId"": 4, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 279, ""playerId"": 19, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 279, ""playerId"": 4, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 279, ""playerId"": 19, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 279, ""playerId"": 4, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 279, ""playerId"": 19, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 279, ""playerId"": 4, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 279, ""playerId"": 19, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 279, ""playerId"": 4, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 279, ""playerId"": 19, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 279, ""playerId"": 4, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 279, ""playerId"": 19, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 279, ""playerId"": 4, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 279, ""playerId"": 19, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 279, ""playerId"": 4, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 279, ""playerId"": 19, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 279, ""playerId"": 4, ""roll"": 1}"
game_started,"{""gameId"": 280}"
player_joins_game,"{""gameId"": 280, ""playerId"": 9}"
player_joins_game,"{""gameId"": 280, ""playerId"": 15}"
player_rolls_dice,"{""gameId"": 280, ""playerId"": 9, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 280, ""playerId"": 15, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 280, ""playerId"": 9, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 280, ""playerId"": 15, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 280, ""playerId"": 9, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 280, ""playerId"": 15, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 280, ""playerId"": 9, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 280, ""playerId"": 15, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 280, ""playerId"": 9, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 280, ""playerId"": 15, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 280, ""playerId"": 9, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 280, ""playerId"": 15, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 280, ""playerId"": 9, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 280, ""playerId"": 15, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 280, ""playerId"": 9, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 280, ""playerId"": 15, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 280, ""playerId"": 9, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 280, ""playerId"": 15, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 280, ""playerId"": 9, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 280, ""playerId"": 15, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 280, ""playerId"": 9, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 280, ""playerId"": 15, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 280, ""playerId"": 9, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 280, ""playerId"": 15, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 280, ""playerId"": 9, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 280, ""playerId"": 15, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 280, ""playerId"": 9, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 280, ""playerId"": 15, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 280, ""playerId"": 9, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 280, ""playerId"": 15, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 280, ""playerId"": 9, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 280, ""playerId"": 15, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 280, ""playerId"": 9, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 280, ""playerId"": 15, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 280, ""playerId"": 9, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 280, ""playerId"": 15, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 280, ""playerId"": 9, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 280, ""playerId"": 15, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 280, ""playerId"": 9, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 280, ""playerId"": 15, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 280, ""playerId"": 9, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 280, ""playerId"": 15, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 280, ""playerId"": 9, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 280, ""playerId"": 15, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 280, ""playerId"": 9, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 280, ""playerId"": 15, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 280, ""playerId"": 9, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 280, ""playerId"": 15, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 280, ""playerId"": 9, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 280, ""playerId"": 15, ""roll"": 2}"
game_started,"{""gameId"": 281}"
player_joins_game,"{""gameId"": 281, ""playerId"": 9}"
player_joins_game,"{""gameId"": 281, ""playerId"": 11}"
player_rolls_dice,"{""gameId"": 281, ""playerId"": 9, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 281, ""playerId"": 11, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 281, ""playerId"": 9, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 281, ""playerId"": 11, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 281, ""playerId"": 9, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 281, ""playerId"": 11, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 281, ""playerId"": 9, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 281, ""playerId"": 11, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 281, ""playerId"": 9, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 281, ""playerId"": 11, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 281, ""playerId"": 9, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 281, ""playerId"": 11, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 281, ""playerId"": 9, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 281, ""playerId"": 11, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 281, ""playerId"": 9, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 281, ""playerId"": 11, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 281, ""playerId"": 9, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 281, ""playerId"": 11, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 281, ""playerId"": 9, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 281, ""playerId"": 11, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 281, ""playerId"": 9, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 281, ""playerId"": 11, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 281, ""playerId"": 9, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 281, ""playerId"": 11, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 281, ""playerId"": 9, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 281, ""playerId"": 11, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 281, ""playerId"": 9, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 281, ""playerId"": 11, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 281, ""playerId"": 9, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 281, ""playerId"": 11, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 281, ""playerId"": 9, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 281, ""playerId"": 11, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 281, ""playerId"": 9, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 281, ""playerId"": 11, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 281, ""playerId"": 9, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 281, ""playerId"": 11, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 281, ""playerId"": 9, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 281, ""playerId"": 11, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 281, ""playerId"": 9, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 281, ""playerId"": 11, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 281, ""playerId"": 9, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 281, ""playerId"": 11, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 281, ""playerId"": 9, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 281, ""playerId"": 11, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 281, ""playerId"": 9, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 281, ""playerId"": 11, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 281, ""playerId"": 9, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 281, ""playerId"": 11, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 281, ""playerId"": 9, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 281, ""playerId"": 11, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 281, ""playerId"": 9, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 281, ""playerId"": 11, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 281, ""playerId"": 9, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 281, ""playerId"": 11, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 281, ""playerId"": 9, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 281, ""playerId"": 11, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 281, ""playerId"": 9, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 281, ""playerId"": 11, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 281, ""playerId"": 9, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 281, ""playerId"": 11, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 281, ""playerId"": 9, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 281, ""playerId"": 11, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 281, ""playerId"": 9, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 281, ""playerId"": 11, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 281, ""playerId"": 9, ""roll"": 6}"
game_started,"{""gameId"": 282}"
player_joins_game,"{""gameId"": 282, ""playerId"": 4}"
player_joins_game,"{""gameId"": 282, ""playerId"": 14}"
player_rolls_dice,"{""gameId"": 282, ""playerId"": 4, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 282, ""playerId"": 14, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 282, ""playerId"": 4, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 282, ""playerId"": 14, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 282, ""playerId"": 4, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 282, ""playerId"": 14, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 282, ""playerId"": 4, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 282, ""playerId"": 14, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 282, ""playerId"": 4, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 282, ""playerId"": 14, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 282, ""playerId"": 4, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 282, ""playerId"": 14, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 282, ""playerId"": 4, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 282, ""playerId"": 14, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 282, ""playerId"": 4, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 282, ""playerId"": 14, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 282, ""playerId"": 4, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 282, ""playerId"": 14, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 282, ""playerId"": 4, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 282, ""playerId"": 14, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 282, ""playerId"": 4, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 282, ""playerId"": 14, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 282, ""playerId"": 4, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 282, ""playerId"": 14, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 282, ""playerId"": 4, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 282, ""playerId"": 14, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 282, ""playerId"": 4, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 282, ""playerId"": 14, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 282, ""playerId"": 4, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 282, ""playerId"": 14, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 282, ""playerId"": 4, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 282, ""playerId"": 14, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 282, ""playerId"": 4, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 282, ""playerId"": 14, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 282, ""playerId"": 4, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 282, ""playerId"": 14, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 282, ""playerId"": 4, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 282, ""playerId"": 14, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 282, ""playerId"": 4, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 282, ""playerId"": 14, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 282, ""playerId"": 4, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 282, ""playerId"": 14, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 282, ""playerId"": 4, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 282, ""playerId"": 14, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 282, ""playerId"": 4, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 282, ""playerId"": 14, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 282, ""playerId"": 4, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 282, ""playerId"": 14, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 282, ""playerId"": 4, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 282, ""playerId"": 14, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 282, ""playerId"": 4, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 282, ""playerId"": 14, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 282, ""playerId"": 4, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 282, ""playerId"": 14, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 282, ""playerId"": 4, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 282, ""playerId"": 14, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 282, ""playerId"": 4, ""roll"": 5}"
game_started,"{""gameId"": 283}"
player_joins_game,"{""gameId"": 283, ""playerId"": 7}"
player_joins_game,"{""gameId"": 283, ""playerId"": 12}"
player_rolls_dice,"{""gameId"": 283, ""playerId"": 7, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 283, ""playerId"": 12, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 283, ""playerId"": 7, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 283, ""playerId"": 12, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 283, ""playerId"": 7, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 283, ""playerId"": 12, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 283, ""playerId"": 7, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 283, ""playerId"": 12, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 283, ""playerId"": 7, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 283, ""playerId"": 12, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 283, ""playerId"": 7, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 283, ""playerId"": 12, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 283, ""playerId"": 7, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 283, ""playerId"": 12, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 283, ""playerId"": 7, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 283, ""playerId"": 12, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 283, ""playerId"": 7, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 283, ""playerId"": 12, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 283, ""playerId"": 7, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 283, ""playerId"": 12, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 283, ""playerId"": 7, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 283, ""playerId"": 12, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 283, ""playerId"": 7, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 283, ""playerId"": 12, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 283, ""playerId"": 7, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 283, ""playerId"": 12, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 283, ""playerId"": 7, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 283, ""playerId"": 12, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 283, ""playerId"": 7, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 283, ""playerId"": 12, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 283, ""playerId"": 7, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 283, ""playerId"": 12, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 283, ""playerId"": 7, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 283, ""playerId"": 12, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 283, ""playerId"": 7, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 283, ""playerId"": 12, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 283, ""playerId"": 7, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 283, ""playerId"": 12, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 283, ""playerId"": 7, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 283, ""playerId"": 12, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 283, ""playerId"": 7, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 283, ""playerId"": 12, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 283, ""playerId"": 7, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 283, ""playerId"": 12, ""roll"": 1}"
